nid,label
99303,23
99310,4
99339,28
99369,16
99385,23
99386,16
99387,16
99388,24
99389,16
99390,24
99391,26
99392,24
99393,19
99394,3
99395,8
99396,24
99397,28
99398,28
99400,28
99401,16
99402,4
99403,27
99404,24
99405,4
99406,16
99407,28
99408,34
99409,28
99410,24
99411,16
99412,24
99413,16
99414,24
99415,16
99416,16
99417,22
99418,3
99419,27
99420,16
99421,28
99422,16
99423,19
99424,33
99425,16
99426,24
99427,16
99428,23
99429,24
99430,33
99431,4
99432,28
99433,24
99434,16
99435,16
99436,4
99437,31
99438,8
99440,24
99441,32
99442,28
99443,28
99444,26
99445,24
99446,27
99447,9
99448,5
99449,23
99450,16
99451,16
99452,16
99453,20
99454,26
99455,24
99456,24
99457,4
99458,19
99459,4
99460,24
99461,16
99462,5
99463,4
99464,26
99465,24
99466,24
99467,16
99468,16
99469,24
99470,16
99471,16
99472,16
99473,28
99474,16
99475,8
99476,19
99477,24
99478,16
99479,27
99480,16
99481,5
99484,16
99504,24
99515,24
99524,25
99532,28
99549,3
99553,19
99583,5
99586,4
99632,2
99635,16
99644,33
99646,16
99677,31
99688,16
99695,31
99713,16
99718,28
99720,16
99726,16
99728,32
99730,24
99736,24
99741,4
99760,28
99761,16
99762,3
99763,2
99764,10
99765,24
99766,1
99769,24
99770,16
99771,24
99772,4
99773,28
99774,16
99775,28
99776,4
99777,2
99780,16
99782,16
99783,16
99784,8
99785,16
99788,20
99789,16
99790,2
99791,24
99792,4
99793,32
99794,24
99795,16
99796,24
99797,28
99798,24
99799,31
99800,4
99801,16
99802,10
99803,10
99804,16
99805,16
99806,24
99807,33
99808,4
99809,31
99810,16
99811,16
99812,4
99813,28
99814,5
99815,16
99816,28
99817,23
99818,24
99819,20
99820,24
99821,16
99822,16
99823,16
99824,31
99825,4
99826,10
99827,16
99828,5
99829,4
99830,24
99831,24
99832,31
99833,16
99834,23
99835,5
99836,24
99837,16
99838,5
99839,16
99840,24
99841,24
99842,24
99843,5
99844,6
99845,5
99846,16
99847,24
99848,16
99849,24
99850,20
99851,8
99852,16
99853,8
99854,16
99855,24
99856,2
99857,10
99858,24
99859,10
99860,24
99861,24
99862,27
99863,24
99864,16
99865,8
99866,24
99867,2
99868,24
99869,24
99870,16
99871,10
99872,16
99873,24
99874,16
99875,16
99876,24
99877,24
99878,16
99879,24
99880,16
99881,24
99882,28
99883,16
99884,16
99885,10
99886,16
99887,16
99888,32
99889,24
99890,24
99891,16
99893,24
99894,16
99895,16
99896,24
99897,24
99898,16
99899,16
99900,24
99901,24
99902,28
99903,31
99904,24
99905,16
99906,24
99907,16
99908,28
99909,24
99910,28
99911,8
99912,24
99913,16
99914,24
99915,33
99916,10
99917,16
99918,16
99919,10
99920,24
99921,25
99922,4
99923,24
99924,16
99925,16
99926,24
99927,26
99928,23
99929,28
99930,28
99931,24
99932,16
99933,16
99934,10
99935,16
99936,16
99937,16
99938,24
99939,4
99940,16
99941,16
99942,24
100392,24
100500,16
100511,24
100528,16
100531,10
100558,24
100566,16
100569,4
100572,28
100573,24
100574,16
100576,24
100577,8
100579,16
100580,16
100581,5
100582,24
100583,16
100584,16
100585,16
100586,27
100587,16
100589,16
100590,24
100591,10
100592,24
100593,16
100594,4
100596,26
100597,28
100598,24
100599,24
100600,24
100601,5
100602,24
100604,10
100605,24
100606,24
100607,16
100608,4
100610,16
100611,32
100612,24
100613,23
100614,24
100615,16
100616,24
100617,24
100618,16
100619,16
100620,4
100621,28
100622,16
100623,24
100624,10
100625,16
100626,16
100627,10
100628,32
100629,28
100630,9
100631,16
100632,24
100633,19
100634,23
100635,9
100636,4
100637,32
100638,5
100639,24
100640,16
100641,28
100642,20
100643,28
100644,16
100645,5
100646,31
100647,24
100648,10
100649,4
100650,5
100651,31
100652,10
100654,9
100655,2
100656,24
100657,16
100658,28
100659,24
100660,31
100661,24
100662,2
100663,16
100665,28
100666,24
100667,2
100668,5
100669,2
100670,16
100671,28
100672,24
100673,10
100674,28
100675,28
100676,24
100677,24
100678,31
100679,2
100680,24
100681,8
100682,2
100686,2
100688,4
100692,22
100697,33
100699,9
100715,24
100735,2
100753,16
100765,24
100832,24
100842,16
100862,31
100908,24
100919,25
100924,24
100926,16
100927,4
100929,8
100930,16
100931,26
100932,5
100933,28
100934,16
100935,24
100938,24
100939,16
100940,28
100941,24
100942,5
100943,4
100944,23
100945,24
100946,10
100947,16
100948,24
100949,16
100950,16
100951,24
100952,2
100953,16
100954,24
100955,28
100956,31
100957,16
100958,10
100959,16
100960,27
100961,24
100962,24
100963,24
100964,28
100965,24
100966,24
100967,4
100968,16
100969,32
100970,16
100971,24
100972,24
100973,16
100974,16
100975,9
100976,8
100977,24
100978,16
100979,8
100980,10
100981,16
100982,2
100983,26
100984,16
100985,16
100986,4
100987,34
100988,16
100989,24
100990,4
100991,16
100992,16
100993,24
100994,16
100995,10
100996,2
100997,3
100998,28
100999,16
101000,28
101001,24
101002,24
101003,28
101004,2
101005,28
101006,28
101007,20
101008,23
101009,24
101010,28
101011,32
101012,16
101013,4
101014,28
101015,2
101017,9
101018,23
101019,28
101020,33
101021,8
101022,5
101023,28
101024,2
101025,31
101026,23
101027,10
101028,2
101029,26
101030,23
101031,24
101032,4
101033,28
101034,26
101035,5
101036,28
101037,10
101038,10
101039,8
101040,28
101041,9
101042,31
101043,28
101044,4
101045,28
101046,28
101047,24
101048,16
101049,24
101050,9
101051,4
101052,19
101053,23
101054,28
101055,24
101056,10
101057,24
101058,10
101059,3
101060,24
101061,28
101062,9
101063,31
101064,27
101065,24
101066,19
101068,28
101069,2
101070,24
101071,23
101072,5
101073,10
101074,28
101076,20
101077,26
101078,8
101079,28
101080,28
101081,2
101082,31
101083,26
101084,16
101085,28
101086,24
101087,5
101088,27
101089,16
101090,10
101091,28
101092,2
101093,28
101094,2
101095,28
101096,28
101097,31
101098,8
101099,16
101100,28
101101,26
101102,10
101103,28
101104,22
101105,28
101106,8
101107,28
101108,26
101109,24
101110,8
101111,28
101112,24
101113,8
101114,28
101115,28
101116,4
101117,26
101118,5
101119,10
101120,16
101121,27
101122,2
101123,16
101124,8
101125,2
101126,2
101127,26
101128,28
101129,10
101130,28
101131,5
101132,5
101133,8
101134,28
101135,16
101136,8
101137,19
101138,28
101139,2
101140,8
101141,8
101142,16
101143,8
101144,19
101535,16
101574,31
101649,16
101650,24
101744,8
101745,5
101747,16
101761,28
101762,16
101763,10
101764,28
101765,24
101766,28
101767,24
101768,28
101769,24
101770,16
101771,10
101772,24
101773,16
101774,16
101775,33
101776,26
101777,26
101778,28
101779,31
101780,16
101781,24
101782,10
101783,22
101784,28
101785,28
101786,33
101787,10
101788,26
101789,28
101790,24
101791,24
101792,4
101793,16
101794,31
101795,33
101796,9
101797,2
101798,16
101799,27
101800,8
101801,9
101802,31
101803,16
101804,16
101805,16
101806,16
101807,4
101808,9
101809,2
101810,16
101811,31
101812,27
101813,2
101814,28
101815,24
101816,13
101817,28
101818,4
101819,28
101820,27
101821,16
101822,8
101823,24
101824,24
101825,31
101827,16
101828,28
101829,28
101830,31
101831,22
101832,16
101833,10
101834,31
101835,28
101836,19
101837,33
101838,28
101839,2
101840,18
101841,24
101842,2
101843,10
101844,19
101845,24
101846,6
101847,28
101848,10
101849,28
101850,2
101851,28
101852,27
101853,5
101854,28
101855,2
101856,31
101858,34
101859,24
101860,31
101861,28
101862,28
101863,16
101864,24
101865,8
101876,4
101884,24
101892,28
101909,24
101910,31
101920,16
101925,2
101929,16
101939,24
101957,20
101966,16
101967,16
101968,24
101989,24
102005,28
102007,16
102027,10
102063,26
102067,16
102081,16
102106,26
102108,16
102110,28
102115,2
102116,16
102117,24
102118,28
102119,4
102120,16
102121,13
102122,34
102123,22
102124,13
102125,9
102126,6
102127,23
102129,3
102131,8
102132,5
102133,34
102134,24
102135,20
102138,28
102139,2
102141,16
102142,28
102143,16
102144,26
102145,31
102146,28
102147,33
102148,28
102149,2
102150,28
102151,28
102152,6
102153,31
102154,28
102155,23
102156,24
102157,5
102158,28
102159,31
102160,26
102161,28
102162,26
102163,10
102164,16
102165,2
102166,10
102167,32
102168,9
102169,10
102170,16
102171,2
102172,32
102173,26
102174,4
102175,16
102176,9
102177,2
102178,24
102179,24
102180,2
102181,4
102182,13
102183,4
102184,28
102185,10
102186,0
102187,2
102188,5
102189,16
102190,20
102191,5
102192,16
102193,20
102194,13
102195,28
102196,28
102197,2
102198,28
102199,18
102200,4
102201,28
102202,2
102203,28
102204,28
102205,16
102206,19
102207,8
102208,23
102209,28
102210,16
102211,2
102212,9
102213,28
102214,28
102215,28
102216,28
102217,24
102218,28
102219,19
102220,18
102221,28
102222,26
102223,24
102224,28
102225,8
102226,28
102227,8
102228,5
102229,28
102230,10
102231,23
102232,3
102233,28
102234,28
102235,5
102236,8
102237,8
102238,16
102239,2
102240,24
102241,28
102242,2
102243,24
102244,28
102245,24
102246,10
102247,20
102248,28
102249,26
102250,10
102251,28
102252,2
102253,28
102254,24
102255,33
102256,8
102257,28
102258,10
102259,20
102260,28
102261,28
102262,15
102263,16
102264,28
102265,28
102266,26
102267,34
102268,28
102269,16
102270,28
102271,16
102272,28
102273,24
102274,16
102275,33
102276,26
102277,31
102278,24
102279,26
102280,16
102281,31
102282,24
102283,5
102284,23
102285,28
102286,28
102287,16
102288,25
102289,3
102290,16
102291,19
102292,4
102294,2
102295,28
102296,28
102297,33
102298,24
102299,10
102300,24
102301,24
102302,26
102303,34
102304,24
102305,24
102306,28
102307,8
102308,8
102309,16
102310,27
102311,28
102312,19
102313,19
102314,32
102315,2
102316,6
102317,4
102318,28
102319,28
102320,28
102321,2
102322,28
102323,24
102324,10
102325,16
102326,28
102327,28
102328,16
102329,24
102330,24
102331,10
102332,3
102333,28
102334,23
102335,8
102336,16
102337,8
102338,24
102339,8
118983,24
126037,16
126038,16
126039,16
126040,16
126041,24
126042,31
126043,24
126046,16
102698,5
126047,24
126048,24
102749,24
102757,16
102814,16
102865,24
126055,16
102897,32
102901,9
126056,28
102945,31
102951,28
102967,24
102971,5
102974,24
102975,16
102976,24
102977,16
102978,24
102979,16
102980,24
102981,27
102982,24
102984,2
102985,16
102986,16
102987,16
102988,16
102989,28
102990,24
102991,16
102992,28
102993,8
102994,24
102995,9
102996,4
102997,16
102999,27
103001,16
103002,13
103003,27
103004,16
103006,16
103007,31
103008,24
103009,24
103010,16
103011,16
103012,24
103013,27
103014,24
103015,24
103016,13
103017,16
103018,24
103019,16
103020,24
103021,28
103022,16
103023,8
103024,5
103025,27
103026,24
103027,16
103028,16
103029,16
103030,31
103031,27
103032,24
103033,4
103034,16
103035,28
103036,3
103037,28
103038,24
103039,16
103040,24
103041,16
103042,28
103043,8
103044,16
103045,28
103046,4
126062,4
103048,16
103049,28
103050,24
103051,24
103052,24
103053,10
103054,26
103056,4
103057,24
103058,4
103059,24
103060,16
103061,9
103062,4
103063,28
103064,16
103065,24
103066,24
126063,26
103068,24
103069,24
103070,16
103071,16
103072,24
103073,24
103074,16
103075,16
103076,10
103077,24
103079,27
103080,5
103081,24
103082,16
103093,28
103105,33
103106,16
103133,5
103137,28
103142,9
103146,28
126067,5
103165,7
103169,31
103170,24
103176,2
103179,26
103204,24
103205,8
103216,28
103217,26
103229,4
103236,28
103240,2
103266,31
103272,28
103287,8
103295,34
103296,31
103299,8
103301,31
103311,16
103313,33
103316,16
103319,5
103329,28
103350,26
103356,24
103357,28
103359,19
103360,28
103361,16
103362,26
103363,23
103364,31
103365,28
103367,16
103368,26
103369,31
103370,24
103371,28
103372,16
103373,2
103374,8
103376,28
103377,28
103378,9
103379,31
103380,31
103382,16
103383,24
103384,24
103385,31
103386,10
103387,10
103388,33
103389,16
103390,24
103391,16
103392,24
103393,28
103394,5
103395,16
103396,33
103397,16
103398,10
103399,10
103400,24
103401,16
103402,24
103403,24
103404,26
103405,16
103406,10
103407,4
103408,28
103410,16
103411,4
103412,28
103413,10
103415,16
103416,16
103417,16
103418,24
103419,16
103420,28
103421,10
103422,10
103423,4
103424,16
103425,8
103426,27
103427,24
103428,28
103430,16
103431,19
103432,24
103434,28
103435,20
103436,6
103437,9
103438,16
103439,23
103440,10
103441,16
103442,24
103443,28
103444,4
103445,8
103446,5
103447,16
103448,16
103449,31
103450,31
103451,16
103452,28
103453,4
103454,16
103455,16
103456,4
103457,33
103458,28
103459,13
103460,24
103461,9
103462,16
103463,24
103464,27
103465,2
103466,8
103467,24
103468,24
103469,24
103470,6
103471,26
103472,19
103473,2
103474,3
103475,27
103476,28
103477,16
103478,16
103479,2
103480,16
103481,10
103482,24
103483,23
103484,24
103485,5
103486,16
103487,24
103488,10
103489,8
103490,16
103491,6
103492,28
103493,24
103494,16
103495,16
103496,33
103497,24
103498,16
103499,8
103500,28
103501,16
103502,28
103504,24
103505,24
103506,8
103507,10
103508,24
103509,24
103510,28
103511,16
103512,31
103513,16
103514,16
103515,26
103516,16
103517,24
103518,24
103519,28
103520,31
103521,8
103522,26
103523,23
103524,28
103525,16
103526,16
103527,16
103528,4
103529,16
103530,24
103532,8
103533,26
103534,16
103535,10
103536,24
103537,4
103538,8
103539,5
103540,31
103541,2
103542,24
103543,16
103544,26
103545,28
103546,23
103547,32
103548,28
103549,32
103550,24
103551,10
103552,10
103553,16
103554,16
103555,24
103556,24
103557,16
103558,16
103559,28
103560,5
103561,16
103562,8
103563,24
103564,16
103565,24
103566,34
103567,16
103568,5
103569,24
103570,16
103571,26
103572,24
103573,2
103574,26
103575,28
103576,24
103577,24
103578,4
103579,16
103580,27
103581,24
103582,24
103583,24
103584,4
103585,24
103586,10
103587,26
103588,24
103589,8
103590,16
103591,24
103592,24
103835,24
104061,4
104073,24
104075,24
104086,24
104089,16
104145,4
104146,16
104152,24
104179,5
104194,28
104215,10
104218,2
104222,2
104225,28
104226,4
104227,2
104228,8
104229,34
104230,28
104232,28
104233,8
104234,19
104235,2
104236,16
104237,28
104238,28
104239,9
104240,28
104241,28
104242,24
104243,8
104244,24
104245,32
104246,8
104247,4
104248,10
104249,28
104250,9
104251,28
104252,2
104253,28
104254,28
104255,28
104256,8
104257,28
104258,4
104259,28
104260,10
104261,28
104262,28
104263,28
104264,28
104265,4
104266,28
104269,9
104270,24
104272,23
104273,2
104274,28
104275,32
104276,27
104277,28
104278,24
104279,16
104280,24
104281,28
104282,18
104283,28
104284,24
104285,4
104286,24
104287,24
104288,28
104289,2
104290,16
104291,5
104292,28
104293,28
104294,28
104295,2
104296,5
104297,5
104298,33
104300,13
104301,28
104302,14
104303,26
104304,16
104305,24
104306,28
104307,31
104308,28
104309,28
104310,25
104311,24
104312,2
104313,8
104314,0
104315,16
104316,24
104317,28
104318,28
104319,23
104320,2
104321,10
104322,28
104323,10
104324,16
104325,9
104326,5
104328,31
104329,34
104331,4
104332,28
104342,24
104360,24
104383,24
104390,18
104393,26
104397,26
104399,28
104406,26
104450,16
104459,5
104464,16
104478,24
104481,16
104486,2
104491,26
104497,16
104498,16
104511,5
104516,34
104543,16
104544,16
104555,16
104562,4
104571,8
104583,16
104585,16
104586,16
104587,23
104588,28
104589,16
104590,8
104591,24
104592,24
104593,28
104594,28
104595,10
104596,25
104597,28
104598,31
121395,24
104600,16
104601,28
104602,16
104603,26
104604,16
104606,22
104607,4
104610,24
104611,16
104613,10
104614,4
104615,24
104616,4
104617,16
104618,16
104619,28
104620,5
104621,24
104622,4
104623,24
104624,24
104625,10
104626,24
104627,28
104628,24
104629,5
104630,16
104631,8
104632,16
104633,24
104634,6
104635,10
104636,24
104637,24
104638,31
104639,16
104640,16
104641,27
104642,16
104643,5
104644,28
104645,16
104646,16
104647,24
104648,24
104649,28
104650,24
104651,16
104652,19
104653,16
104654,19
104655,5
104656,19
104657,33
104658,4
104659,13
104660,10
104661,24
104662,24
104663,24
104664,24
104665,16
104666,16
104667,24
104668,24
104669,2
104670,27
104671,28
104672,34
104673,24
104674,2
104675,8
104676,16
104677,24
104678,4
104679,8
104680,16
104681,24
104682,24
104683,28
104684,16
104685,8
104686,4
104687,28
104688,16
104689,27
104690,10
104691,24
104692,24
104693,24
104694,10
104695,5
104696,4
104697,16
104698,5
104699,24
104700,24
104701,31
104702,31
104703,24
104704,24
104705,24
104706,16
104707,16
104708,10
104710,31
104711,24
104712,8
104713,24
104714,18
104715,24
104716,16
104717,24
104718,31
104719,27
104720,16
104721,4
104722,4
104723,24
104724,24
104725,24
104726,6
104727,28
104728,28
104729,4
104730,32
104731,13
104732,2
104733,10
104734,2
104735,31
104736,28
104737,27
104738,9
104739,10
104740,20
104741,13
104742,4
104743,16
104744,28
104745,34
104746,16
104747,3
104749,27
104750,31
104751,16
104752,19
104753,8
104754,28
104755,2
104756,26
104757,16
104758,10
104759,27
104760,9
104761,24
104762,4
104763,31
104764,20
104765,28
104766,16
104767,10
104768,28
104769,10
104770,8
104771,16
104772,31
104773,33
104774,10
104775,24
104776,24
104777,24
104778,24
121404,24
121406,26
105047,4
105150,5
105151,26
105219,18
105227,28
105228,28
105239,28
105258,10
105267,10
105276,24
105279,16
105287,16
105300,28
105320,16
105328,16
105335,24
105346,2
105347,32
105355,28
105375,5
105376,24
105377,4
105378,24
105379,24
105381,16
105382,4
105383,26
105384,16
105385,16
105386,28
105387,2
105388,33
105390,28
105391,19
105392,28
105393,24
105394,23
105395,16
105396,28
105397,6
105398,8
105399,28
105400,4
105401,24
105402,28
105403,24
105404,19
105405,19
105406,28
105407,24
105408,28
105409,28
105410,8
105411,31
105412,2
105413,26
105414,16
105415,22
105416,16
105417,8
105418,28
105419,4
105420,5
105421,19
105423,16
105424,9
105425,24
105426,16
105427,28
105428,16
105429,8
105430,28
105431,16
105432,9
105433,27
105434,28
105435,16
105437,16
105438,8
105439,16
105440,28
105441,24
105442,16
105443,24
105444,28
105445,24
105446,20
105447,32
105448,24
105449,26
105450,24
105451,20
105452,28
105453,24
105454,16
105455,16
105456,4
105457,18
105458,24
105459,16
105460,24
105461,28
105462,24
105463,32
105464,24
105465,28
105466,5
105467,24
105468,28
105469,23
105470,31
105471,16
105472,16
105473,16
105474,4
105475,13
105513,24
105523,3
105525,23
105544,24
105555,10
105558,6
105564,24
105596,5
105613,24
105635,8
105637,24
105647,28
105652,16
105658,34
105678,24
105706,24
105728,19
105735,26
105741,2
105742,32
105743,16
105744,10
105745,5
105746,28
105747,10
105748,24
105749,28
105750,9
105751,24
105752,10
105753,13
105754,3
105755,24
105756,33
105757,28
105758,32
105760,16
105761,2
105762,16
105763,5
105765,4
105766,34
105767,16
105768,33
105769,16
105770,24
105771,34
105772,10
105773,10
105774,33
105775,28
105776,26
105777,5
105778,10
105779,5
105780,24
105781,27
105782,8
105783,20
105784,2
105785,27
105787,31
105788,8
105789,28
105790,5
105791,22
105792,24
105793,24
105794,5
105795,28
105796,2
105797,16
105798,28
105799,16
105800,2
105801,24
105802,2
105803,5
105804,8
105805,9
105806,2
105807,24
105808,24
105809,34
105810,24
105811,28
105812,2
105813,16
105814,10
105815,16
105816,10
105817,10
105818,28
105820,24
105821,26
105822,16
105823,24
105824,10
105825,23
105826,23
105827,10
105828,26
105829,16
105830,27
105831,23
105832,28
105833,28
105834,24
105835,18
105836,34
105837,2
105838,26
105839,16
105840,28
105841,33
105842,2
105843,20
105844,5
105845,10
105846,9
105847,16
105848,2
105849,16
105850,28
105851,28
105852,10
105853,34
105854,8
105855,28
105856,24
105857,9
105858,10
105859,16
105861,5
105862,28
105863,23
105864,16
105865,2
105866,8
105867,2
105868,8
105869,16
105870,10
105871,2
105872,28
105873,28
105874,26
105875,26
105876,27
105877,28
105878,24
105879,23
105880,28
105881,2
105882,28
105883,28
105884,10
105885,2
105886,16
105887,23
105888,28
105889,28
105890,34
105891,2
105892,4
105894,2
105895,28
105896,28
105897,8
105898,16
105899,16
105900,28
105901,20
105902,32
105903,16
105904,27
105905,31
105906,8
105907,28
105908,8
105909,2
105910,28
105911,16
105912,28
105913,5
105914,26
105915,24
105916,16
105917,28
105918,9
105919,27
105920,24
105921,16
105922,4
105923,28
105924,23
105925,16
105926,16
105927,31
105928,23
106309,28
106312,28
106366,26
106391,24
106406,28
106423,28
106447,28
106448,24
106450,24
106451,28
106465,24
106506,16
106512,16
106522,24
106524,16
106526,16
106527,10
106528,16
106529,5
106530,8
106531,31
106532,24
106533,24
106534,16
106535,24
106536,24
106537,16
106538,16
106539,26
106540,5
106541,28
106542,16
106543,16
106544,5
106545,16
106546,24
106547,16
106548,9
106549,28
106550,22
106551,24
106552,16
106553,28
106556,3
106557,16
106558,31
106559,24
106560,24
106561,16
106562,28
106563,16
106564,8
106565,5
106566,24
106567,2
106568,10
106569,4
106570,16
106571,24
106572,16
106573,26
106574,16
106575,16
106576,24
106577,16
106578,13
106579,24
106580,28
106581,26
106582,28
106583,16
106584,4
106585,2
106586,24
106587,10
106589,10
106590,33
106591,16
106592,24
106593,8
106594,24
106595,16
106596,28
106597,24
106598,24
106599,16
106600,16
106601,24
106603,24
106604,16
106605,32
106606,16
106607,28
106608,4
106609,24
106610,19
106611,8
106612,24
106613,24
106614,8
106615,8
106616,22
106618,4
106619,5
106620,16
106621,24
106622,16
106623,16
106624,16
106625,27
106626,28
106627,24
106628,25
106629,24
106630,24
106631,24
106632,16
106633,24
106640,16
106642,16
106646,24
106651,28
106656,24
106657,24
106658,4
106679,8
106695,8
106700,24
106716,24
106726,16
106737,24
106741,24
106742,2
106750,13
106752,10
106771,2
106780,20
106816,5
106821,5
106857,2
106860,32
106864,24
106868,16
106869,2
106870,28
106871,2
106872,16
106873,2
106875,28
106877,16
106878,28
106879,16
106880,23
106881,23
106883,10
106884,28
106887,28
106889,13
106891,28
106892,5
106893,28
106895,2
106896,5
106897,16
106898,32
106899,10
106900,24
106901,16
106902,16
106903,2
106904,3
106905,26
106906,8
106907,5
106908,10
106909,24
106910,28
106911,5
106912,22
106913,33
106914,28
106915,31
106916,16
106917,10
106918,5
106919,5
106920,16
106921,26
106922,28
106923,5
106924,23
106925,31
106926,16
106927,19
106928,16
106929,16
106930,32
106931,28
106932,27
106933,28
106934,24
106935,10
106936,26
106937,8
106938,20
106939,2
106940,28
106941,24
106942,16
106943,28
106944,28
106945,26
106946,16
106947,24
106948,24
106949,27
106950,28
106952,28
106953,9
106954,24
106955,2
106956,31
106957,10
106958,24
106959,16
106960,16
106961,24
106962,16
106963,16
106964,33
106965,34
106966,24
106967,24
106968,33
106969,16
106970,28
106971,16
106972,26
106973,2
106974,26
106975,28
106976,5
106977,28
106978,24
106979,28
106980,16
106981,16
106982,16
106983,24
106984,4
106985,24
106986,24
106988,4
106989,8
106990,28
106991,16
106992,28
106993,24
106994,23
106995,16
106996,16
106997,5
106998,24
106999,28
107000,28
107001,24
107002,8
107003,24
107004,19
107005,27
107006,16
107007,24
107008,14
107009,28
107010,24
107011,16
107012,24
107013,24
107014,31
107015,5
107016,16
107018,4
107019,24
107020,31
107021,16
107022,16
107025,10
107026,10
107027,8
107028,10
107029,16
107030,16
107031,24
107032,13
107033,24
107034,28
107035,24
107036,24
107037,23
107038,16
107039,26
107040,16
107041,24
107042,16
107043,10
107044,16
107045,16
107046,10
107047,8
107048,24
107049,24
107050,16
107051,24
107052,24
107053,24
107054,16
107055,24
107056,28
107057,16
107058,4
107059,24
107060,20
107061,24
107062,31
107063,16
107064,16
107065,16
107066,16
107067,24
107068,10
107069,24
107070,24
107071,16
107072,10
107073,24
107074,16
107075,24
107076,24
107077,16
107078,31
107079,23
107080,24
107081,4
107082,28
107083,4
107084,8
107085,16
107086,10
107087,24
107088,16
107089,24
107090,22
107389,8
107465,24
107605,28
107685,16
107686,27
107688,16
107695,16
107697,16
107699,28
107701,24
107703,16
107704,16
107705,16
107706,16
107707,24
107708,16
107709,16
107710,4
107711,16
107712,24
107713,16
107714,24
107715,24
107716,16
107717,6
107718,16
107719,24
107720,8
107721,24
107722,16
107723,16
107724,16
107725,8
107726,10
107727,27
107729,24
107730,24
107731,4
107732,24
107733,10
107734,24
107735,24
107736,28
107737,10
107738,16
107739,24
107740,24
107741,28
107742,16
107743,31
107744,24
107745,24
107746,5
107747,24
107748,24
107749,4
107751,34
107752,16
107753,9
107754,16
107755,28
107756,9
107757,34
107758,10
107759,8
107760,23
107761,34
107762,28
107763,28
107764,28
107766,10
107767,10
107768,5
107769,33
107770,10
107771,28
107772,28
107773,24
107774,16
107775,4
107776,5
107784,24
107797,26
107807,28
107809,28
107825,28
107833,28
107845,2
107873,31
107887,16
107897,4
107900,0
107911,4
107936,16
107950,28
107967,5
107975,24
107976,24
107981,24
107993,16
108000,16
108017,23
108044,32
108051,28
108057,4
108058,32
108059,24
108060,2
108061,24
108063,4
108064,16
108065,28
108066,4
108067,10
108069,28
108070,16
108071,16
108073,24
108075,28
108076,16
108077,16
108078,5
108079,16
108080,16
108081,16
108082,27
108083,24
108084,16
108085,16
108086,16
108087,16
108088,16
108090,27
108091,8
108092,16
108093,16
108094,16
108095,16
108096,24
108097,28
108098,16
108099,32
108100,24
108101,16
108102,28
108103,16
108104,24
108105,24
108106,28
108107,28
108108,16
108109,28
108110,16
108111,24
108112,24
108113,16
108114,24
108115,16
108116,10
108117,10
108118,28
108119,8
108120,2
108121,16
108122,16
108123,24
108124,24
108125,10
108126,24
108127,31
108128,24
108129,24
108130,24
108131,2
108132,16
108133,16
108134,16
108135,27
108136,4
108137,24
108138,24
108139,23
108140,24
108141,28
108142,31
108143,24
108144,28
108145,16
108146,16
108147,24
108148,16
108149,28
108150,16
108151,28
108152,24
108153,32
108155,16
108156,24
108157,16
108158,16
108159,34
108160,32
108161,16
108162,16
108163,24
108164,26
108165,10
108166,2
108167,28
108168,28
108169,27
108170,28
108171,5
108172,28
108173,28
108174,28
108175,2
108176,20
108177,8
108178,31
108179,28
108180,34
108181,24
108182,4
108184,8
108185,28
108186,9
108187,31
108188,26
108189,24
108190,28
108191,9
108192,16
108193,24
108194,28
108195,27
108196,9
108197,34
108198,26
108199,10
108200,33
108201,26
108202,24
108203,5
108204,23
108205,28
108206,28
108207,23
108208,8
108209,10
108210,25
108211,26
108212,28
108213,22
108214,28
108215,24
108216,8
108217,26
108218,23
108219,24
108220,15
108221,31
108222,10
108223,24
108224,28
108225,23
108226,28
108227,28
108228,22
108229,24
108230,34
108231,28
108232,24
108233,28
108234,20
108235,3
108236,28
108237,28
108238,24
108239,10
108240,16
108241,28
108242,33
108243,26
108244,26
108245,2
108246,16
108247,26
108248,24
108249,5
108250,23
108292,31
108494,27
108646,5
108673,4
108718,16
108729,24
108765,19
108771,24
108791,16
108802,16
108805,8
108814,28
108826,3
108834,32
108836,20
108838,28
108849,24
108850,24
108851,31
108852,28
108853,24
108854,24
108855,24
108857,16
108858,28
108859,19
108860,28
108862,16
108863,33
108864,16
108865,10
108867,2
108868,28
108869,4
108870,26
108871,24
108872,16
108874,5
108875,2
108876,28
108877,28
108878,10
108879,24
108880,16
108881,24
108882,28
108883,10
108884,4
108885,5
108886,9
108887,31
108888,24
108889,2
108890,20
108891,28
108892,5
108893,18
108894,16
108895,28
108896,28
108897,8
108898,16
108899,10
108900,2
108901,13
108902,31
108903,28
108904,4
108905,5
108906,2
108908,16
108909,31
108910,27
108911,13
108912,24
108913,2
108914,16
108915,33
108916,8
108917,8
108918,2
108919,33
108920,8
108921,28
108922,28
108923,28
108924,28
108925,10
108926,16
108927,19
108928,31
108929,24
108930,16
108931,24
108932,5
108933,24
108934,16
108935,24
108936,34
108937,16
108938,16
108939,16
108941,24
108942,28
108943,31
108944,16
108945,16
108946,28
108947,28
108948,8
108949,23
108950,28
108951,8
108952,28
108953,16
108954,34
108955,26
108956,16
108957,33
108958,28
108959,8
108960,28
108961,8
108962,28
108967,28
109006,10
109015,24
109032,16
109034,16
109044,28
109060,24
109065,16
109082,13
109088,28
